time,yaw_degrees
1888.92,58.2571
1888.92,58.2983
1888.92,58.3395
1888.92,58.3808
1888.93,58.422
1888.93,58.4632
1888.93,58.5044
1888.93,58.5456
1888.93,58.5868
1888.93,58.628
1888.93,58.6692
1888.93,58.7516
1888.93,58.7928
1888.94,58.834
1888.94,58.8753
1888.94,58.9165
1888.94,58.9577
1888.94,58.9989
1888.94,59.0401
1888.94,59.0813
1888.94,59.1225
1888.94,59.1637
1888.95,59.2049
1888.95,59.2461
1888.95,59.2873
1888.95,59.3286
1888.95,59.3698
1888.95,59.411
1888.96,59.4522
1888.96,59.6582
1888.96,59.6994
1888.96,59.7406
1888.96,59.7819
1888.97,59.8231
1888.97,59.8643
1888.97,59.9055
1888.97,59.9467
1888.97,59.9879
1888.97,60.0291
1888.97,60.0703
1888.97,60.1115
1888.97,60.1527
1888.97,60.1939
1888.97,60.2352
1888.97,60.2764
1888.97,60.3176
1888.97,60.3588
1888.97,60.4
1888.98,60.4412
1888.98,60.4824
1888.98,60.5236
1888.98,60.5648
1888.98,60.606
1888.98,60.6473
1888.98,60.6885
1888.98,60.7297
1888.98,60.7709
1888.98,60.8121
1888.98,60.8533
1888.99,60.8945
1888.99,60.9769
1888.99,61.0181
1888.99,61.0594
1888.99,61.1006
1888.99,61.1418
1888.99,61.183
1888.99,61.2242
1888.99,61.2654
1889,61.3066
1889,61.3478
1889,61.389
1889,61.4302
1889,61.4715
1889,61.5127
1889,61.5539
1889,61.5951
1889.01,61.6363
1889.01,61.6775
1889.01,61.7187
1889.01,61.7599
1889.01,61.8011
1889.01,61.8424
1889.01,61.8836
1889.01,61.9248
1889.01,61.966
1889.01,62.0072
1889.01,62.0484
1889.02,62.0896
1889.02,62.1308
1889.02,62.172
1889.02,62.2132
1889.02,62.2545
1889.02,62.2957
1889.02,62.3369
1889.03,62.3781
1889.03,62.5841
1889.03,62.6254
1889.03,62.6666
1889.03,62.7078
1889.03,62.7902
1889.03,62.8314
1889.03,62.8726
1889.04,62.9138
1889.04,62.955
1889.04,62.9963
1889.04,63.0375
1889.04,63.0787
1889.04,63.1199
1889.04,63.1611
1889.04,63.2023
1889.04,63.2435
1889.05,63.2847
1889.05,63.326
1889.05,63.3672
1889.05,63.4084
1889.05,63.4496
1889.05,63.4908
1889.05,63.532
1889.05,63.5732
1889.05,63.6144
1889.05,63.6556
1889.05,63.6969
1889.06,63.7381
1889.06,63.7793
1889.06,63.8205
1889.06,63.8617
1889.06,63.9441
1889.06,63.9853
1889.07,64.0266
1889.07,64.1502
1889.07,64.1914
1889.07,64.2326
1889.07,64.2738
1889.07,64.315
1889.07,64.3562
1889.07,64.3975
1889.07,64.4387
1889.07,64.4799
1889.07,64.5211
1889.08,64.5623
1889.08,64.6035
1889.08,64.6447
1889.08,64.6859
1889.08,64.7272
1889.08,64.7684
1889.08,64.8096
1889.08,64.8508
1889.08,64.892
1889.08,64.9332
1889.09,64.9744
1889.09,65.0156
1889.09,65.0569
1889.09,65.0981
1889.09,65.1393
1889.09,65.1805
1889.09,65.2217
1889.09,65.2629
1889.09,65.3041
1889.09,65.3453
1889.1,65.3865
1889.1,65.4278
1889.1,65.469
1889.1,65.5102
1889.1,65.5514
1889.1,65.5926
1889.1,65.6338
1889.1,65.675
1889.1,65.7162
1889.1,65.7575
1889.11,65.7987
1889.11,65.8399
1889.11,65.8811
1889.11,65.9223
1889.11,65.9635
1889.11,66.0047
1889.11,66.0459
1889.11,66.0872
1889.11,66.1284
1889.11,66.1696
1889.12,66.2108
1889.12,66.252
1889.12,66.2932
1889.12,66.3344
1889.12,66.3756
1889.12,66.4169
1889.12,66.4581
1889.12,66.4993
1889.12,66.5405
1889.13,66.5817
1889.13,66.6229
1889.13,66.6641
1889.13,66.7053
1889.13,66.7466
1889.13,66.7878
1889.13,66.9526
1889.13,66.9938
1889.13,67.035
1889.14,67.0763
1889.14,67.1175
1889.14,67.1587
1889.14,67.1999
1889.14,67.2823
1889.14,67.3235
1889.14,67.3647
1889.14,67.406
1889.14,67.4472
1889.15,67.4884
1889.15,67.5296
1889.15,67.5708
1889.15,67.612
1889.15,67.6532
1889.15,67.6944
1889.15,67.7357
1889.15,67.7769
1889.15,67.8181
1889.15,67.8593
1889.16,67.9005
1889.16,67.9417
1889.16,67.9829
1889.16,68.0241
1889.16,68.0654
1889.16,68.1066
1889.16,68.1478
1889.16,68.189
1889.16,68.2302
1889.16,68.2714
1889.16,68.3951
1889.17,68.4363
1889.17,68.4775
1889.17,68.5187
1889.17,68.5599
1889.17,68.6011
1889.17,68.6423
1889.17,68.6835
1889.18,68.7248
1889.18,68.766
1889.18,68.8072
1889.18,68.8896
1889.18,68.9308
1889.18,68.972
1889.18,69.0132
1889.18,69.0545
1889.18,69.0957
1889.19,69.1369
1889.19,69.2193
1889.19,69.2605
1889.19,69.3017
1889.19,69.3429
1889.19,69.3842
1889.19,69.4254
1889.19,69.4666
1889.19,69.5078
1889.2,69.549
1889.2,69.5902
1889.2,69.6314
1889.2,69.6726
1889.2,69.7138
1889.2,69.7551
1889.2,69.7963
1889.2,69.8375
1889.2,69.9199
1889.21,69.9611
1889.21,70.0023
1889.21,70.0435
1889.21,70.0848
1889.21,70.126
1889.21,70.1672
1889.21,70.2084
1889.21,70.2496
1889.21,70.2908
1889.21,70.332
1889.22,70.3732
1889.22,70.4144
1889.22,70.4557
1889.22,70.4969
1889.22,70.5381
1889.22,70.5793
1889.22,70.6205
1889.22,70.6617
1889.22,70.7029
1889.22,70.7441
1889.23,70.7853
1889.23,70.8266
1889.23,70.8678
1889.23,71.115
1889.23,71.1562
1889.24,71.1975
1889.24,71.2387
1889.24,71.2799
1889.24,71.3211
1889.24,71.3623
1889.24,71.4035
1889.24,71.4447
1889.24,71.4859
1889.24,71.5271
1889.25,71.5684
1889.25,71.692
1889.25,71.7332
1889.25,71.7744
1889.25,71.8156
1889.25,71.8568
1889.25,71.898
1889.25,71.9392
1889.26,71.9805
1889.26,72.0217
1889.26,72.0629
1889.26,72.1041
1889.26,72.1453
1889.26,72.1865
1889.26,72.2277
1889.26,72.2689
1889.27,72.3101
1889.27,72.3513
1889.27,72.3926
1889.27,72.475
1889.27,72.5162
1889.27,72.5574
1889.27,72.5986
1889.27,72.6398
1889.27,72.681
1889.27,72.7634
1889.28,72.8047
1889.28,72.8459
1889.28,72.8871
1889.28,72.9283
1889.28,72.9695
1889.28,73.0107
1889.28,73.0519
1889.28,73.0931
1889.28,73.1343
1889.28,73.1755
1889.29,73.2167
1889.29,73.258
1889.29,73.2992
1889.29,73.3404
1889.29,73.3816
1889.29,73.4228
1889.29,73.464
1889.29,73.5876
1889.3,73.6288
1889.3,73.67
1889.3,73.7112
1889.3,73.7524
1889.3,73.7937
1889.3,73.8349
1889.3,73.8761
1889.3,73.9173
1889.3,73.9585
1889.3,73.9997
1889.31,74.0409
1889.31,74.0821
1889.31,74.1233
1889.31,74.1645
1889.31,74.2057
1889.31,74.2469
1889.31,74.2881
1889.31,74.3706
1889.31,74.4118
1889.31,74.453
1889.31,74.4942
1889.31,74.5354
1889.32,74.5766
1889.32,74.6178
1889.32,74.659
1889.33,74.7002
1889.33,74.9062
1889.33,74.9474
1889.34,74.9886
1889.34,75.0299
1889.34,75.2771
1889.34,75.3183
1889.34,75.3595
1889.34,75.4007
1889.34,75.4419
1889.34,75.4831
1889.34,75.5243
1889.34,75.5655
1889.35,75.6067
1889.35,75.8127
1889.35,75.8539
1889.35,75.8951
1889.35,75.9363
1889.35,75.9775
1889.35,76.0187
1889.35,76.0599
1889.36,76.1011
1889.36,76.1423
1889.36,76.1836
1889.36,76.2248
1889.36,76.266
1889.36,76.3072
1889.36,76.3484
1889.36,76.3896
1889.36,76.4308
1889.36,76.472
1889.37,76.5132
1889.37,76.5544
1889.37,76.5956
1889.37,76.6368
1889.37,76.678
1889.37,76.7192
1889.37,76.7604
1889.37,76.8016
1889.37,76.8428
1889.37,76.884
1889.37,76.9252
1889.38,76.9663
1889.38,77.0075
1889.38,77.0487
1889.38,77.0899
1889.38,77.1311
1889.38,77.1723
1889.38,77.2135
1889.38,77.2547
1889.38,77.2959
1889.38,77.3371
1889.39,77.3783
1889.39,77.4607
1889.39,77.5019
1889.39,77.5431
1889.39,77.6667
1889.39,77.7079
1889.4,77.7491
1889.4,77.7903
1889.4,77.8315
1889.4,77.8726
1889.4,77.9138
1889.4,77.955
1889.4,77.9962
1889.4,78.0374
1889.4,78.0786
1889.4,78.1198
1889.4,78.161
1889.41,78.2022
1889.41,78.2434
1889.41,78.2846
1889.41,78.3257
1889.41,78.3669
1889.41,78.4493
1889.41,78.4905
1889.41,78.5317
1889.41,78.5729
1889.42,78.614
1889.42,78.6552
1889.42,78.6964
1889.42,78.7376
1889.42,78.7788
1889.42,78.82
1889.42,78.8612
1889.42,78.9023
1889.42,78.9435
1889.42,78.9847
1889.43,79.0259
1889.43,79.0671
1889.43,79.1082
1889.43,79.1494
1889.43,79.1906
1889.43,79.2318
1889.43,79.2729
1889.43,79.3141
1889.43,79.3553
1889.43,79.3965
1889.44,79.4376
1889.44,79.4788
1889.44,79.52
1889.44,79.5612
1889.44,79.6023
1889.44,79.6435
1889.44,79.6847
1889.45,79.7258
1889.45,79.8905
1889.45,79.9316
1889.45,79.9728
1889.45,80.014
1889.45,80.0551
1889.45,80.0963
1889.45,80.1374
1889.45,80.2198
1889.46,80.2609
1889.46,80.3844
1889.46,80.4255
1889.46,80.4666
1889.46,80.5078
1889.46,80.5489
1889.46,80.5901
1889.47,80.6312
1889.47,80.6724
1889.47,80.7135
1889.47,80.7546
1889.47,80.7958
1889.47,80.8369
1889.47,80.878
1889.47,80.9191
1889.47,80.9602
1889.47,81.0013
1889.47,81.0424
1889.48,81.0834
1889.48,81.1245
1889.48,81.2885
1889.48,81.3295
1889.48,81.3705
1889.48,81.4114
1889.48,81.4523
1889.49,81.4933
1889.49,81.5341
1889.49,81.575
1889.49,81.6159
1889.49,81.6567
1889.49,81.6975
1889.49,81.7383
1889.49,81.7791
1889.49,81.8198
1889.49,81.8605
1889.49,81.9013
1889.5,81.9419
1889.5,81.9826
1889.5,82.0232
1889.5,82.0638
1889.5,82.1044
1889.5,82.1449
1889.5,82.1855
1889.5,82.2259
1889.5,82.2664
1889.51,82.3068
1889.51,82.3472
1889.51,82.3876
1889.51,82.4279
1889.51,82.4682
1889.51,82.5085
1889.51,82.5487
1889.51,82.5889
1889.51,82.629
1889.52,82.6691
1889.52,82.7092
1889.52,82.7492
1889.52,82.7892
1889.52,82.8291
1889.52,82.869
1889.52,82.9088
1889.52,82.9486
1889.52,82.9884
1889.53,83.0281
1889.53,83.0678
1889.53,83.1074
1889.53,83.1469
1889.53,83.1864
1889.53,83.2259
1889.53,83.2653
1889.53,83.3047
1889.53,83.344
1889.54,83.3832
1889.54,83.4224
1889.54,83.4616
1889.54,83.5007
1889.54,83.5398
1889.54,83.6567
1889.54,83.6956
1889.54,83.7344
1889.54,83.7732
1889.54,83.812
1889.55,83.8508
1889.55,83.8895
1889.55,83.9282
1889.55,83.9668
1889.55,84.0055
1889.55,84.0441
1889.55,84.0827
1889.55,84.1213
1889.55,84.1598
1889.55,84.1984
1889.56,84.2369
1889.56,84.2754
1889.56,84.314
1889.56,84.3525
1889.56,84.3909
1889.56,84.4294
1889.56,84.4679
1889.56,84.5063
1889.56,84.5448
1889.56,84.5832
1889.57,84.6215
1889.57,84.6599
1889.57,84.6982
1889.57,84.7365
1889.57,84.7747
1889.57,84.8511
1889.57,84.8893
1889.57,84.9274
1889.57,84.9654
1889.58,85.0034
1889.58,85.0414
1889.58,85.0793
1889.58,85.1171
1889.58,85.268
1889.58,85.3056
1889.58,85.3431
1889.59,85.3806
1889.59,85.4179
1889.59,85.4553
1889.59,85.4925
1889.59,85.5297
1889.59,85.5668
1889.59,85.6039
1889.59,85.6408
1889.59,85.6777
1889.59,85.7146
1889.59,85.7513
1889.6,85.788
1889.6,85.8246
1889.6,85.8611
1889.6,85.8976
1889.6,85.9703
1889.6,86.0065
1889.6,86.0427
1889.6,86.0788
1889.61,86.1149
1889.61,86.1509
1889.61,86.1868
1889.61,86.2227
1889.61,86.2942
1889.61,86.3299
1889.62,86.3656
1889.62,86.4721
1889.62,86.5075
1889.62,86.5428
1889.62,86.5781
1889.62,86.6133
1889.62,86.6485
1889.62,86.6836
1889.62,86.7186
1889.62,86.7536
1889.62,86.7885
1889.62,86.8234
1889.63,86.8582
1889.63,86.8929
1889.63,86.9276
1889.63,86.9622
1889.63,87.1344
1889.63,87.1687
1889.64,87.2029
1889.64,87.237
1889.64,87.2711
1889.64,87.3051
1889.64,87.3391
1889.64,87.373
1889.64,87.4068
1889.64,87.4405
1889.64,87.4742
1889.64,87.5079
1889.64,87.5415
1889.64,87.9066
1889.66,87.9395
1889.66,87.9722
1889.66,88.0049
1889.66,88.0375
1889.66,88.0701
1889.66,88.1026
1889.66,88.135
1889.67,88.1674
1889.67,88.1997
1889.67,88.2319
1889.67,88.2641
1889.67,88.2962
1889.67,88.3282
1889.67,88.3602
1889.67,88.4875
1889.68,88.5192
1889.68,88.5508
1889.68,88.5824
1889.68,88.614
1889.68,88.6455
1889.68,88.6769
1889.68,88.7083
1889.68,88.7397
1889.68,88.7711
1889.68,88.8024
1889.69,88.8337
1889.69,88.865
1889.69,88.8962
1889.69,88.9274
1889.69,88.9586
1889.69,88.9898
1889.69,89.021
1889.69,89.0521
1889.69,89.0833
1889.69,89.1144
1889.7,89.1455
1889.7,89.1766
1889.7,89.2077
1889.7,89.2381
1889.7,89.2678
1889.7,89.2971
1889.7,89.3261
1889.7,89.3548
1889.7,89.3832
1889.7,89.4115
1889.7,89.4396
1889.71,89.4674
1889.71,89.4951
1889.71,89.5226
1889.71,89.5499
1889.71,89.5771
1889.71,89.6041
1889.71,89.6309
1889.71,89.6576
1889.72,89.6841
1889.72,89.7103
1889.72,89.7881
1889.72,89.8136
1889.72,89.839
1889.72,89.8642
1889.72,89.8892
1889.72,89.914
1889.72,89.9387
1889.73,89.9633
1889.73,89.9877
1889.73,90.0119
1889.73,90.0361
1889.73,90.0601
1889.73,90.084
1889.73,90.1078
1889.73,90.1314
1889.74,90.1549
1889.74,90.2016
1889.74,90.2247
1889.74,90.2478
1889.74,90.2707
1889.74,90.2935
1889.74,90.3162
1889.74,90.3388
1889.75,90.3613
1889.75,90.4503
1889.75,90.4724
1889.75,90.4944
1889.75,90.5163
1889.75,90.5382
1889.75,90.56
1889.75,90.5817
1889.75,90.6034
1889.76,90.6251
1889.76,90.6467
1889.76,90.6683
1889.76,90.6898
1889.76,90.7113
1889.76,90.7327
1889.76,90.7542
1889.76,90.7756
1889.76,90.7969
1889.77,90.8183
1889.77,90.8396
1889.77,90.8609
1889.77,90.8822
1889.77,90.9035
1889.77,90.9247
1889.77,90.946
1889.77,90.9672
1889.77,90.9885
1889.77,91.0098
1889.77,91.031
1889.78,91.0523
1889.78,91.0736
1889.78,91.0948
1889.78,91.1161
1889.78,91.1374
1889.78,91.1588
1889.78,91.1801
1889.78,91.2014
1889.78,91.2227
1889.78,91.2441
1889.79,91.2654
1889.79,91.2868
1889.79,91.3081
1889.79,91.3295
1889.79,91.3721
1889.79,91.3935
1889.79,91.4148
1889.79,91.4362
1889.8,91.4575
1889.8,91.4788
1889.8,91.5002
1889.8,91.5215
1889.8,91.5429
1889.8,91.5642
1889.8,91.5856
1889.8,91.607
1889.8,91.6283
1889.8,91.6497
1889.8,91.671
1889.8,91.6924
1889.81,91.7137
1889.81,91.735
1889.81,91.7564
1889.81,91.7777
1889.81,91.799
1889.81,91.8204
1889.81,91.8417
1889.82,91.863
1889.82,91.8843
1889.82,91.9057
1889.82,91.927
1889.82,91.9483
1889.83,91.9696
1889.83,92.1187
1889.83,92.14
1889.83,92.1612
1889.83,92.1825
1889.83,92.2037
1889.83,92.225
1889.83,92.2462
1889.83,92.2675
1889.83,92.2887
1889.83,92.3099
1889.83,92.3312
1889.84,92.3524
1889.84,92.3736
1889.84,92.4372
1889.84,92.4583
1889.84,92.4795
1889.84,92.5007
1889.85,92.5218
1889.85,92.5429
1889.85,92.5641
1889.85,92.5852
1889.85,92.6063
1889.85,92.6274
1889.85,92.6696
1889.85,92.6906
1889.85,92.7117
1889.85,92.7327
1889.86,92.7538
1889.86,92.7748
1889.86,92.7958
1889.86,92.8168
1889.86,92.8378
1889.86,92.8588
1889.86,92.8797
1889.86,92.9007
1889.86,92.9216
1889.87,92.9426
1889.87,92.9635
1889.87,92.9844
1889.87,93.0052
1889.87,93.0261
1889.87,93.047
1889.87,93.0678
1889.87,93.0886
1889.87,93.1094
1889.87,93.1302
1889.87,93.151
1889.88,93.1718
1889.88,93.1925
1889.88,93.2133
1889.88,93.234
1889.88,93.2547
1889.88,93.2754
1889.88,93.296
1889.88,93.3167
1889.88,93.3373
1889.88,93.3579
1889.88,93.3785
1889.89,93.3991
1889.89,93.4196
1889.89,93.4402
1889.89,93.4607
1889.89,93.4812
1889.89,93.5017
1889.89,93.5221
1889.89,93.5426
1889.89,93.563
1889.89,93.5834
1889.9,93.6038
1889.9,93.6241
1889.9,93.6445
1889.9,93.6648
1889.9,93.6851
1889.9,93.7053
1889.9,93.7256
1889.9,93.7458
1889.9,93.766
1889.9,93.7862
1889.91,93.8063
1889.91,93.8265
1889.91,93.8466
1889.91,93.8667
1889.91,93.8867
1889.91,93.9068
1889.91,93.9268
1889.91,93.9467
1889.91,93.9866
1889.92,94.0065
1889.92,94.0661
1889.92,94.0859
1889.92,94.1057
1889.92,94.1254
1889.92,94.1452
1889.93,94.1648
1889.93,94.2824
1889.93,94.3019
1889.93,94.3213
1889.94,94.3408
1889.94,94.3989
1889.94,94.4182
1889.95,94.4374
1889.95,94.4759
1889.95,94.495
1889.95,94.5142
1889.95,94.5333
1889.95,94.5524
1889.95,94.5714
1889.95,94.5904
1889.95,94.6094
1889.95,94.6283
1889.95,94.6472
1889.95,94.6661
1889.95,94.6849
1889.95,94.7037
1889.95,94.7225
1889.95,94.7412
1889.95,94.7599
1889.96,94.7786
1889.96,94.7972
1889.96,94.8157
1889.96,94.8343
1889.96,94.8528
1889.96,94.8712
1889.96,94.8897
1889.96,94.9081
1889.96,94.9264
1889.96,94.9447
1889.97,94.963
1889.97,94.9812
1889.97,94.9994
1889.97,95.0175
1889.97,95.0356
1889.97,95.0537
1889.97,95.0717
1889.97,95.0897
1889.97,95.1076
1889.97,95.1255
1889.98,95.1434
1889.98,95.1967
1889.98,95.2144
1889.98,95.232
1889.98,95.2496
1889.98,95.2671
1889.98,95.2846
1889.98,95.3021
1889.99,95.3195
1889.99,95.3369
1889.99,95.3542
1889.99,95.3887
1889.99,95.4058
1889.99,95.423
1889.99,95.44
1889.99,95.4571
1889.99,95.4741
1890,95.491
1890,95.5079
1890,95.5247
1890,95.5415
1890,95.5582
1890,95.5749
1890,95.5916
1890.01,95.6081
1890.01,95.674
1890.01,95.6903
1890.01,95.7066
1890.01,95.7228
1890.01,95.7389
1890.01,95.755
1890.01,95.7711
1890.01,95.7871
1890.02,95.8031
1890.02,95.8189
1890.02,95.8348
1890.02,95.8505
1890.02,95.866
1890.02,95.8813
1890.02,95.8964
1890.02,95.9258
1890.02,95.9401
1890.03,95.9542
1890.03,95.9679
1890.03,95.9814
1890.03,95.9947
1890.03,96.0076
1890.03,96.0203
1890.03,96.0327
1890.03,96.0449
1890.03,96.0685
1890.04,96.08
1890.04,96.0912
1890.04,96.1021
1890.04,96.1129
1890.04,96.1233
1890.04,96.1336
1890.04,96.1436
1890.04,96.1533
1890.05,96.1628
1890.05,96.198
1890.05,96.2061
1890.05,96.214
1890.05,96.2215
1890.05,96.2289
1890.05,96.2359
1890.05,96.2427
1890.05,96.2492
1890.06,96.2555
1890.06,96.2614
1890.06,96.2672
1890.06,96.2726
1890.06,96.2778
1890.06,96.2828
1890.06,96.2874
1890.06,96.2918
1890.06,96.296
1890.07,96.3001
1890.07,96.304
1890.07,96.3077
1890.07,96.3113
1890.07,96.3146
1890.07,96.3178
1890.07,96.3208
1890.07,96.3235
1890.07,96.3261
1890.07,96.3306
1890.07,96.3326
1890.07,96.3344
1890.07,96.336
1890.08,96.3374
1890.08,96.3387
1890.08,96.3398
1890.08,96.3407
1890.08,96.3415
1890.08,96.342
1890.08,96.3424
1890.09,96.3426
1890.09,96.3426
1890.09,96.3425
1890.09,96.3424
1890.09,96.3423
1890.09,96.3421
1890.09,96.342
1890.09,96.3418
1890.09,96.3417
1890.09,96.3416
1890.1,96.3416
1890.1,96.3416
1890.1,96.3416
1890.1,96.3416
1890.1,96.3417
1890.1,96.3418
1890.11,96.3418
1890.11,96.3421
1890.11,96.3421
1890.11,96.3421
1890.11,96.3421
1890.11,96.342
1890.11,96.342
1890.12,96.342
1890.12,96.3418
1890.12,96.3418
1890.12,96.3418
1890.12,96.3418
1890.12,96.3418
1890.12,96.3418
1890.12,96.3418
1890.12,96.3419
1890.12,96.3419
1890.13,96.3419
1890.13,96.3419
1890.13,96.3419
1890.13,96.3419
1890.13,96.3419
1890.13,96.3419
1890.13,96.3419
1890.13,96.3419
1890.13,96.3419
1890.14,96.3419
1890.14,96.3418
1890.14,96.3418
1890.14,96.3418
1890.14,96.3418
1890.14,96.3418
1890.14,96.3418
1890.14,96.3418
1890.14,96.3418
1890.14,96.3418
1890.15,96.3418
1890.15,96.3419
1890.15,96.3419
1890.15,96.3419
1890.15,96.3418
1890.15,96.3418
1890.15,96.3418
1890.16,96.3418
1890.16,96.3418
1890.16,96.3418
1890.16,96.3418
1890.16,96.3418
1890.16,96.3418
1890.16,96.3418
1890.16,96.3418
1890.16,96.3418
1890.16,96.3418
1890.16,96.3418
1890.17,96.3418
1890.17,96.3418
1890.17,96.3418
1890.17,96.3418
1890.17,96.3418
1890.17,96.3418
1890.17,96.3418
1890.17,96.3418
1890.17,96.3418
1890.17,96.3418
1890.18,96.3418
1890.18,96.3418
1890.18,96.3418
1890.18,96.3418
1890.18,96.3418
1890.18,96.3418
1890.18,96.3418
1890.18,96.3418
1890.18,96.3418
1890.19,96.3418
1890.19,96.3418
1890.19,96.3418
1890.19,96.3418
1890.19,96.3418
1890.19,96.3418
1890.19,96.3418
1890.19,96.3418
1890.19,96.3418
1890.2,96.3418
1890.2,96.3418
1890.2,96.3418
1890.2,96.3418
1890.2,96.3418
1890.2,96.3418
1890.2,96.3418
1890.2,96.3418
1890.2,96.3418
1890.2,96.3418
1890.2,96.3418
1890.21,96.3418
1890.21,96.3418
1890.21,96.3418
1890.21,96.3418
1890.21,96.3418
1890.21,96.3418
1890.21,96.3418
1890.21,96.3418
1890.22,96.3418
1890.22,96.3418
1890.22,96.3418
1890.22,96.3418
1890.22,96.3418
1890.22,96.3418
1890.22,96.3418
1890.22,96.3418
1890.22,96.3418
1890.22,96.3418
1890.23,96.3418
1890.23,96.3418
1890.23,96.3418
1890.23,96.3418
1890.23,96.3418
1890.23,96.3418
1890.23,96.3418
1890.23,96.3418
1890.23,96.3418
1890.23,96.3418
1890.24,96.3418
1890.24,96.3418
1890.24,96.3418
1890.24,96.3418
1890.24,96.3418
1890.24,96.3418
1890.24,96.3418
1890.24,96.3418
1890.24,96.3418
1890.24,96.3418
1890.25,96.3418
1890.25,96.3418
1890.25,96.3418
1890.25,96.3418
1890.25,96.3418
1890.25,96.3418
1890.25,96.3418
1890.25,96.3418
1890.25,96.3418
1890.26,96.3418
1890.26,96.3418
1890.26,96.3418
1890.26,96.3418
1890.26,96.3418
1890.26,96.3418
1890.26,96.3418
1890.26,96.3418
1890.26,96.3418
1890.26,96.3418
1890.27,96.3418
1890.27,96.3418
1890.27,96.3418
1890.27,96.3418
1890.27,96.3418
1890.27,96.3418
1890.27,96.3418
1890.27,96.3418
1890.27,96.3418
1890.28,96.3418
1890.28,96.3418
1890.28,96.3418
1890.28,96.3418
1890.28,96.3418
1890.28,96.3418
1890.28,96.3418
1890.28,96.3418
1890.29,96.3418
1890.29,96.3418
1890.29,96.3418
1890.29,96.3418
1890.29,96.3418
1890.29,96.3418
1890.29,96.3418
1890.29,96.3418
1890.3,96.3418
1890.3,96.3418
1890.3,96.3418
1890.3,96.3418
1890.3,96.3418
1890.3,96.3418
1890.3,96.3418
1890.3,96.3418
1890.3,96.3418
1890.3,96.3418
1890.31,96.3418
1890.31,96.3418
1890.31,96.3418
1890.31,96.3418
1890.31,96.3418
1890.32,96.3418
1890.32,96.3418
1890.32,96.3418
1890.32,96.3418
1890.32,96.3418
1890.32,96.3418
1890.32,96.3418
1890.32,96.3418
1890.32,96.3418
1890.32,96.3418
1890.33,96.3418
1890.33,96.3418
1890.33,96.3418
1890.33,96.3418
1890.33,96.3418
1890.33,96.3418
1890.33,96.3418
1890.33,96.3418
1890.33,96.3418
1890.34,96.3418
1890.34,96.3418
1890.34,96.3418
1890.34,96.3418
1890.34,96.3418
1890.34,96.3418
1890.34,96.3418
1890.34,96.3418
1890.34,96.3418
1890.34,96.3418
1890.34,96.3418
1890.35,96.3418
1890.35,96.3418
1890.35,96.3418
1890.35,96.3418
1890.35,96.3418
1890.35,96.3418
1890.35,96.3418
1890.35,96.3418
1890.36,96.3418
1890.36,96.3418
1890.36,96.3418
1890.36,96.3418
1890.36,96.3418
1890.36,96.3418
1890.36,96.3418
1890.36,96.3418
1890.36,96.3418
1890.37,96.3418
1890.37,96.3418
1890.37,96.3418
1890.37,96.3418
1890.37,96.3418
1890.37,96.3418
1890.37,96.3418
1890.37,96.3418
1890.37,96.3418
1890.37,96.3418
1890.37,96.3418
1890.38,96.3418
1890.38,96.3418
1890.38,96.3418
1890.38,96.3418
1890.38,96.3418
1890.38,96.3418
1890.38,96.3418
1890.38,96.3418
1890.38,96.3418
1890.39,96.3418
1890.39,96.3418
1890.39,96.3418
1890.39,96.3418
1890.39,96.3418
1890.39,96.3418
1890.39,96.3418
1890.39,96.3418
1890.39,96.3418
1890.4,96.3418
1890.4,96.3418
1890.4,96.3418
1890.4,96.3418
1890.4,96.3418
1890.4,96.3418
1890.4,96.3418
1890.4,96.3418
1890.4,96.3418
1890.4,96.3418
1890.4,96.3418
1890.41,96.3418
1890.41,96.3418
1890.41,96.3418
1890.41,96.3418
1890.41,96.3418
1890.41,96.3418
1890.41,96.3418
1890.41,96.3419
1890.41,96.3419
1890.41,96.3419
1890.42,96.3419
1890.42,96.3419
1890.42,96.3419
1890.42,96.3419
1890.42,96.3419
1890.42,96.3419
1890.42,96.3419
1890.42,96.3419
1890.42,96.3419
1890.42,96.3419
1890.43,96.3419
1890.43,96.3419
1890.43,96.3419
1890.43,96.3419
1890.43,96.3419
1890.43,96.3419
1890.43,96.3419
1890.43,96.3419
1890.44,96.3419
1890.44,96.3419
1890.44,96.3419
1890.44,96.3419
1890.44,96.3419
1890.44,96.3419
1890.44,96.3419
1890.44,96.3419
1890.44,96.3419
1890.44,96.3419
1890.45,96.3419
1890.45,96.3419
1890.45,96.3419
1890.45,96.3419
1890.45,96.3419
1890.45,96.3419
1890.45,96.3419
1890.45,96.3419
1890.45,96.3419
1890.46,96.3419
1890.46,96.3419
1890.46,96.3419
1890.46,96.3419
1890.46,96.3419
1890.46,96.3419
1890.46,96.3419
1890.46,96.3419
1890.46,96.3419
1890.46,96.3419
1890.47,96.3419
1890.47,96.3419
1890.47,96.3419
1890.47,96.3419
1890.47,96.3419
1890.47,96.3419
1890.47,96.3419
1890.47,96.3419
1890.47,96.3419
1890.48,96.3419
1890.48,96.3419
1890.48,96.3419
1890.48,96.3419
1890.48,96.3419
1890.48,96.342
1890.48,96.342
1890.48,96.342
1890.48,96.342
1890.48,96.342
1890.49,96.342
1890.49,96.342
1890.49,96.342
1890.49,96.342
1890.49,96.342
1890.49,96.342
1890.5,96.342
1890.5,96.342
